id,name,mal_id,source,image,image_fallback,image_small,rarity,active
1585,Worick Arcangelo,41198,,https://cdn.myanimelist.net/images/characters/8/325551.webp,https://cdn.myanimelist.net/images/characters/8/325551.jpg,https://cdn.myanimelist.net/images/characters/8/325551t.webp,1,1
1586,Souji Okita,28394,,https://cdn.myanimelist.net/images/characters/15/565626.webp,https://cdn.myanimelist.net/images/characters/15/565626.jpg,https://cdn.myanimelist.net/images/characters/15/565626t.webp,1,1
1587,Retsu Unohana,3845,,https://cdn.myanimelist.net/images/characters/2/33252.webp,https://cdn.myanimelist.net/images/characters/2/33252.jpg,https://cdn.myanimelist.net/images/characters/2/33252t.webp,1,1
1588,Nishikata,123698,,https://cdn.myanimelist.net/images/characters/14/334435.webp,https://cdn.myanimelist.net/images/characters/14/334435.jpg,https://cdn.myanimelist.net/images/characters/14/334435t.webp,1,1
1589,Yasutora Sado,575,,https://cdn.myanimelist.net/images/characters/2/102739.webp,https://cdn.myanimelist.net/images/characters/2/102739.jpg,https://cdn.myanimelist.net/images/characters/2/102739t.webp,1,1
1590,Mikado Ryuugamine,24592,,https://cdn.myanimelist.net/images/characters/13/76261.webp,https://cdn.myanimelist.net/images/characters/13/76261.jpg,https://cdn.myanimelist.net/images/characters/13/76261t.webp,1,1
1591,Emiru Ikuno,41564,,https://cdn.myanimelist.net/images/characters/8/256289.webp,https://cdn.myanimelist.net/images/characters/8/256289.jpg,https://cdn.myanimelist.net/images/characters/8/256289t.webp,1,1
1592,Tenka Izumo,187412,,https://cdn.myanimelist.net/images/characters/9/582788.webp,https://cdn.myanimelist.net/images/characters/9/582788.jpg,https://cdn.myanimelist.net/images/characters/9/582788t.webp,1,1
1593,Wakatoshi Ushijima,76816,,https://cdn.myanimelist.net/images/characters/13/417889.webp,https://cdn.myanimelist.net/images/characters/13/417889.jpg,https://cdn.myanimelist.net/images/characters/13/417889t.webp,1,1
1594,Jahy,155978,,https://cdn.myanimelist.net/images/characters/16/408936.webp,https://cdn.myanimelist.net/images/characters/16/408936.jpg,https://cdn.myanimelist.net/images/characters/16/408936t.webp,1,1
1595,Ren Honjou,1425,,https://cdn.myanimelist.net/images/characters/8/46987.webp,https://cdn.myanimelist.net/images/characters/8/46987.jpg,https://cdn.myanimelist.net/images/characters/8/46987t.webp,1,1
1596,Ran Mouri,1748,,https://cdn.myanimelist.net/images/characters/4/308335.webp,https://cdn.myanimelist.net/images/characters/4/308335.jpg,https://cdn.myanimelist.net/images/characters/4/308335t.webp,1,1
1597,Haruka Morishima,32396,,https://cdn.myanimelist.net/images/characters/11/93782.webp,https://cdn.myanimelist.net/images/characters/11/93782.jpg,https://cdn.myanimelist.net/images/characters/11/93782t.webp,1,1
1598,Chihiro Fujisaki,66573,,https://cdn.myanimelist.net/images/characters/3/222673.webp,https://cdn.myanimelist.net/images/characters/3/222673.jpg,https://cdn.myanimelist.net/images/characters/3/222673t.webp,1,1
1599,Kittan Bachika,3434,,https://cdn.myanimelist.net/images/characters/8/70781.webp,https://cdn.myanimelist.net/images/characters/8/70781.jpg,https://cdn.myanimelist.net/images/characters/8/70781t.webp,1,1
1600,Seiya Ryuuguuin,173685,,https://cdn.myanimelist.net/images/characters/2/389136.webp,https://cdn.myanimelist.net/images/characters/2/389136.jpg,https://cdn.myanimelist.net/images/characters/2/389136t.webp,1,1
1601,Yamato Kurosawa,26243,,https://cdn.myanimelist.net/images/characters/11/184949.webp,https://cdn.myanimelist.net/images/characters/11/184949.jpg,https://cdn.myanimelist.net/images/characters/11/184949t.webp,1,1
1602,Squealer,73059,,https://cdn.myanimelist.net/images/characters/10/322223.webp,https://cdn.myanimelist.net/images/characters/10/322223.jpg,https://cdn.myanimelist.net/images/characters/10/322223t.webp,1,1
1603,Kotarou Kashima,41488,,https://cdn.myanimelist.net/images/characters/5/342441.webp,https://cdn.myanimelist.net/images/characters/5/342441.jpg,https://cdn.myanimelist.net/images/characters/5/342441t.webp,1,1
1604,Tsukasa Ayatsuji,32391,,https://cdn.myanimelist.net/images/characters/7/517259.webp,https://cdn.myanimelist.net/images/characters/7/517259.jpg,https://cdn.myanimelist.net/images/characters/7/517259t.webp,1,1
1605,Panda,164476,,https://cdn.myanimelist.net/images/characters/16/423950.webp,https://cdn.myanimelist.net/images/characters/16/423950.jpg,https://cdn.myanimelist.net/images/characters/16/423950t.webp,1,1
1606,Katsuya Jounouchi,1377,,https://cdn.myanimelist.net/images/characters/16/109897.webp,https://cdn.myanimelist.net/images/characters/16/109897.jpg,https://cdn.myanimelist.net/images/characters/16/109897t.webp,1,1
1607,Kenya Kobayashi,130216,,https://cdn.myanimelist.net/images/characters/15/298522.webp,https://cdn.myanimelist.net/images/characters/15/298522.jpg,https://cdn.myanimelist.net/images/characters/15/298522t.webp,1,1
1608,Chaika Trabant,53369,,https://cdn.myanimelist.net/images/characters/16/251337.webp,https://cdn.myanimelist.net/images/characters/16/251337.jpg,https://cdn.myanimelist.net/images/characters/16/251337t.webp,1,1
1609,Noriko Takaya,3497,,https://cdn.myanimelist.net/images/characters/5/251415.webp,https://cdn.myanimelist.net/images/characters/5/251415.jpg,https://cdn.myanimelist.net/images/characters/5/251415t.webp,1,1
1610,Lilith Asami,52883,,https://cdn.myanimelist.net/images/characters/9/317861.webp,https://cdn.myanimelist.net/images/characters/9/317861.jpg,https://cdn.myanimelist.net/images/characters/9/317861t.webp,1,1
1611,Hideri Kanzaki,152150,,https://cdn.myanimelist.net/images/characters/10/338153.webp,https://cdn.myanimelist.net/images/characters/10/338153.jpg,https://cdn.myanimelist.net/images/characters/10/338153t.webp,1,1
1612,Senketsu,93303,,https://cdn.myanimelist.net/images/characters/5/224171.webp,https://cdn.myanimelist.net/images/characters/5/224171.jpg,https://cdn.myanimelist.net/images/characters/5/224171t.webp,1,1
1613,Solf J. Kimblee,6590,,https://cdn.myanimelist.net/images/characters/13/73900.webp,https://cdn.myanimelist.net/images/characters/13/73900.jpg,https://cdn.myanimelist.net/images/characters/13/73900t.webp,1,1
1614,Pack,137541,,https://cdn.myanimelist.net/images/characters/15/300489.webp,https://cdn.myanimelist.net/images/characters/15/300489.jpg,https://cdn.myanimelist.net/images/characters/15/300489t.webp,1,1
1615,Lloyd Asplund,1130,,https://cdn.myanimelist.net/images/characters/11/83148.webp,https://cdn.myanimelist.net/images/characters/11/83148.jpg,https://cdn.myanimelist.net/images/characters/11/83148t.webp,1,1
1616,Riko Suminoe,8041,,https://cdn.myanimelist.net/images/characters/12/83711.webp,https://cdn.myanimelist.net/images/characters/12/83711.jpg,https://cdn.myanimelist.net/images/characters/12/83711t.webp,1,1
1617,Kurama,7407,,https://cdn.myanimelist.net/images/characters/5/232183.webp,https://cdn.myanimelist.net/images/characters/5/232183.jpg,https://cdn.myanimelist.net/images/characters/5/232183t.webp,1,1
1618,Nanashi,11784,,https://cdn.myanimelist.net/images/characters/9/107496.webp,https://cdn.myanimelist.net/images/characters/9/107496.jpg,https://cdn.myanimelist.net/images/characters/9/107496t.webp,1,1
1619,Misaki Takahashi,6037,,https://cdn.myanimelist.net/images/characters/11/132677.webp,https://cdn.myanimelist.net/images/characters/11/132677.jpg,https://cdn.myanimelist.net/images/characters/11/132677t.webp,1,1
1620,Yuki Takeya,94189,,https://cdn.myanimelist.net/images/characters/10/298482.webp,https://cdn.myanimelist.net/images/characters/10/298482.jpg,https://cdn.myanimelist.net/images/characters/10/298482t.webp,1,1
1621,Toshizou Hijikata,28373,,https://cdn.myanimelist.net/images/characters/12/565633.webp,https://cdn.myanimelist.net/images/characters/12/565633.jpg,https://cdn.myanimelist.net/images/characters/12/565633t.webp,1,1
1622,Riku Dola,117061,,https://cdn.myanimelist.net/images/characters/11/434614.webp,https://cdn.myanimelist.net/images/characters/11/434614.jpg,https://cdn.myanimelist.net/images/characters/11/434614t.webp,1,1
1623,Uramichi Omota,165714,,https://cdn.myanimelist.net/images/characters/9/448427.webp,https://cdn.myanimelist.net/images/characters/9/448427.jpg,https://cdn.myanimelist.net/images/characters/9/448427t.webp,1,1
1624,Tokiya Ichinose,40564,,https://cdn.myanimelist.net/images/characters/8/128893.webp,https://cdn.myanimelist.net/images/characters/8/128893.jpg,https://cdn.myanimelist.net/images/characters/8/128893t.webp,1,1
1625,Nacht Faust,191609,,https://cdn.myanimelist.net/images/characters/3/476311.webp,https://cdn.myanimelist.net/images/characters/3/476311.jpg,https://cdn.myanimelist.net/images/characters/3/476311t.webp,1,1
1626,Shirley Fenette,1120,,https://cdn.myanimelist.net/images/characters/2/39320.webp,https://cdn.myanimelist.net/images/characters/2/39320.jpg,https://cdn.myanimelist.net/images/characters/2/39320t.webp,1,1
1627,Asuma Mutsumi,103335,,https://cdn.myanimelist.net/images/characters/5/315908.webp,https://cdn.myanimelist.net/images/characters/5/315908.jpg,https://cdn.myanimelist.net/images/characters/5/315908t.webp,1,1
1628,Akane Shinjou,160389,,https://cdn.myanimelist.net/images/characters/11/372101.webp,https://cdn.myanimelist.net/images/characters/11/372101.jpg,https://cdn.myanimelist.net/images/characters/11/372101t.webp,1,1
1629,Sangwoo Oh,175570,,https://cdn.myanimelist.net/images/characters/16/393992.webp,https://cdn.myanimelist.net/images/characters/16/393992.jpg,https://cdn.myanimelist.net/images/characters/16/393992t.webp,1,1
1630,En,16060,,https://cdn.myanimelist.net/images/characters/7/196859.webp,https://cdn.myanimelist.net/images/characters/7/196859.jpg,https://cdn.myanimelist.net/images/characters/7/196859t.webp,1,1
1631,Mikan Yuuki,7806,,https://cdn.myanimelist.net/images/characters/13/150173.webp,https://cdn.myanimelist.net/images/characters/13/150173.jpg,https://cdn.myanimelist.net/images/characters/13/150173t.webp,1,1
1632,Shizuma Hanazono,745,,https://cdn.myanimelist.net/images/characters/15/160073.webp,https://cdn.myanimelist.net/images/characters/15/160073.jpg,https://cdn.myanimelist.net/images/characters/15/160073t.webp,1,1
1633,Kazuyoshi Usui,17246,,https://cdn.myanimelist.net/images/characters/13/113840.webp,https://cdn.myanimelist.net/images/characters/13/113840.jpg,https://cdn.myanimelist.net/images/characters/13/113840t.webp,1,1
1634,Izumi Curtis,67,,https://cdn.myanimelist.net/images/characters/5/85257.webp,https://cdn.myanimelist.net/images/characters/5/85257.jpg,https://cdn.myanimelist.net/images/characters/5/85257t.webp,1,1
1635,Kagetane Hiruko,83505,,https://cdn.myanimelist.net/images/characters/3/243573.webp,https://cdn.myanimelist.net/images/characters/3/243573.jpg,https://cdn.myanimelist.net/images/characters/3/243573t.webp,1,1
1636,Noriko Sonozaki,134211,,https://cdn.myanimelist.net/images/characters/13/301969.webp,https://cdn.myanimelist.net/images/characters/13/301969.jpg,https://cdn.myanimelist.net/images/characters/13/301969t.webp,1,1
1637,Snufkin,9076,,https://cdn.myanimelist.net/images/characters/16/429859.webp,https://cdn.myanimelist.net/images/characters/16/429859.jpg,https://cdn.myanimelist.net/images/characters/16/429859t.webp,1,1
1638,Len Kagamine,9274,,https://cdn.myanimelist.net/images/characters/8/44873.webp,https://cdn.myanimelist.net/images/characters/8/44873.jpg,https://cdn.myanimelist.net/images/characters/8/44873t.webp,1,1
1639,Rin Nanakura,171556,,https://cdn.myanimelist.net/images/characters/4/559203.webp,https://cdn.myanimelist.net/images/characters/4/559203.jpg,https://cdn.myanimelist.net/images/characters/4/559203t.webp,1,1
1640,Miyako,2627,,https://cdn.myanimelist.net/images/characters/3/79772.webp,https://cdn.myanimelist.net/images/characters/3/79772.jpg,https://cdn.myanimelist.net/images/characters/3/79772t.webp,1,1
1641,Harunobu Madarame,416,,https://cdn.myanimelist.net/images/characters/8/64610.webp,https://cdn.myanimelist.net/images/characters/8/64610.jpg,https://cdn.myanimelist.net/images/characters/8/64610t.webp,1,1
1642,Mima Kirigoe,4866,,https://cdn.myanimelist.net/images/characters/13/143613.webp,https://cdn.myanimelist.net/images/characters/13/143613.jpg,https://cdn.myanimelist.net/images/characters/13/143613t.webp,1,1
1643,Mitsuki Nase,81753,,https://cdn.myanimelist.net/images/characters/5/222649.webp,https://cdn.myanimelist.net/images/characters/5/222649.jpg,https://cdn.myanimelist.net/images/characters/5/222649t.webp,1,1
1644,Super Sonico,41646,,https://cdn.myanimelist.net/images/characters/16/249339.webp,https://cdn.myanimelist.net/images/characters/16/249339.jpg,https://cdn.myanimelist.net/images/characters/16/249339t.webp,1,1
1645,Rika Shiguma,38942,,https://cdn.myanimelist.net/images/characters/14/198519.webp,https://cdn.myanimelist.net/images/characters/14/198519.jpg,https://cdn.myanimelist.net/images/characters/14/198519t.webp,1,1
1646,Pico,2515,,https://cdn.myanimelist.net/images/characters/15/438896.webp,https://cdn.myanimelist.net/images/characters/15/438896.jpg,https://cdn.myanimelist.net/images/characters/15/438896t.webp,1,1
1647,Serpico,5059,,https://cdn.myanimelist.net/images/characters/15/150923.webp,https://cdn.myanimelist.net/images/characters/15/150923.jpg,https://cdn.myanimelist.net/images/characters/15/150923t.webp,1,1
1648,Captain Herlock,2888,,https://cdn.myanimelist.net/images/characters/8/349390.webp,https://cdn.myanimelist.net/images/characters/8/349390.jpg,https://cdn.myanimelist.net/images/characters/8/349390t.webp,1,1
1649,Douma,170152,,https://cdn.myanimelist.net/images/characters/3/465011.webp,https://cdn.myanimelist.net/images/characters/3/465011.jpg,https://cdn.myanimelist.net/images/characters/3/465011t.webp,1,1
1650,Vanilla,123343,,https://cdn.myanimelist.net/images/characters/3/346616.webp,https://cdn.myanimelist.net/images/characters/3/346616.jpg,https://cdn.myanimelist.net/images/characters/3/346616t.webp,1,1
1651,Mari Ohara,135140,,https://cdn.myanimelist.net/images/characters/10/303940.webp,https://cdn.myanimelist.net/images/characters/10/303940.jpg,https://cdn.myanimelist.net/images/characters/10/303940t.webp,1,1
1652,Antarcticite,123177,,https://cdn.myanimelist.net/images/characters/8/277334.webp,https://cdn.myanimelist.net/images/characters/8/277334.jpg,https://cdn.myanimelist.net/images/characters/8/277334t.webp,1,1
1653,Kojirou,3936,,https://cdn.myanimelist.net/images/characters/8/502950.webp,https://cdn.myanimelist.net/images/characters/8/502950.jpg,https://cdn.myanimelist.net/images/characters/8/502950t.webp,1,1
1654,Stephanie Dola,82527,,https://cdn.myanimelist.net/images/characters/12/274341.webp,https://cdn.myanimelist.net/images/characters/12/274341.jpg,https://cdn.myanimelist.net/images/characters/12/274341t.webp,1,1
1655,Teru Mikami,1904,,https://cdn.myanimelist.net/images/characters/14/36951.webp,https://cdn.myanimelist.net/images/characters/14/36951.jpg,https://cdn.myanimelist.net/images/characters/14/36951t.webp,1,1
1656,Michael Kaiser,207739,,https://cdn.myanimelist.net/images/characters/5/472363.webp,https://cdn.myanimelist.net/images/characters/5/472363.jpg,https://cdn.myanimelist.net/images/characters/5/472363t.webp,1,1
1657,Gildarts Clive,29502,,https://cdn.myanimelist.net/images/characters/13/196483.webp,https://cdn.myanimelist.net/images/characters/13/196483.jpg,https://cdn.myanimelist.net/images/characters/13/196483t.webp,1,1
1658,Haruhiro,115779,,https://cdn.myanimelist.net/images/characters/13/301170.webp,https://cdn.myanimelist.net/images/characters/13/301170.jpg,https://cdn.myanimelist.net/images/characters/13/301170t.webp,1,1
1659,Gundam Tanaka,73213,,https://cdn.myanimelist.net/images/characters/5/308546.webp,https://cdn.myanimelist.net/images/characters/5/308546.jpg,https://cdn.myanimelist.net/images/characters/5/308546t.webp,1,1
1660,Mio Naruse,92789,,https://cdn.myanimelist.net/images/characters/14/269761.webp,https://cdn.myanimelist.net/images/characters/14/269761.jpg,https://cdn.myanimelist.net/images/characters/14/269761t.webp,1,1
1661,Misaki Takasaki,123061,,https://cdn.myanimelist.net/images/characters/9/336757.webp,https://cdn.myanimelist.net/images/characters/9/336757.jpg,https://cdn.myanimelist.net/images/characters/9/336757t.webp,1,1
1662,Merlin,95981,,https://cdn.myanimelist.net/images/characters/6/277480.webp,https://cdn.myanimelist.net/images/characters/6/277480.jpg,https://cdn.myanimelist.net/images/characters/6/277480t.webp,1,1
1663,Merry,116977,,https://cdn.myanimelist.net/images/characters/12/347771.webp,https://cdn.myanimelist.net/images/characters/12/347771.jpg,https://cdn.myanimelist.net/images/characters/12/347771t.webp,1,1
1664,Mahiru Inami,24419,,https://cdn.myanimelist.net/images/characters/16/86802.webp,https://cdn.myanimelist.net/images/characters/16/86802.jpg,https://cdn.myanimelist.net/images/characters/16/86802t.webp,1,1
